time;SrLT1;SrLT2;SrLT3;SrLT4
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
0;-1.#IND;-1.#IND;-1.#IND;-1.#IND
6629.3;2.07262;0.515892;0.0633551;0
6629.71;2.07249;0.51586;0.0633512;0
6630.29;2.07231;0.515815;0.0633457;0
6630.59;2.07221;0.515791;0.0633428;0
6630.64;2.0722;0.515787;0.0633423;0
6633.76;2.07122;0.515544;0.0633125;0
6635.03;2.07083;0.515446;0.0633004;0
6635.39;2.07071;0.515418;0.0632969;0
6637.81;2.06996;0.51523;0.0632739;0
6639.12;2.06955;0.515128;0.0632614;0
6640.21;2.06921;0.515044;0.0632511;0
6640.78;2.06903;0.515;0.0632456;0
6641.29;2.06888;0.51496;0.0632408;0
6642.34;2.06855;0.514879;0.0632307;0
6642.63;2.06846;0.514856;0.063228;0
6643.13;2.0683;0.514818;0.0632232;0
6643.51;2.06818;0.514788;0.0632196;0
6644.6;2.06784;0.514704;0.0632092;0
6645.86;2.06745;0.514606;0.0631972;0
6645.88;2.06745;0.514605;0.0631971;0
6648.62;2.06659;0.514392;0.063171;0
6648.93;2.0665;0.514368;0.063168;0
6648.95;2.06649;0.514367;0.0631679;0
6649.06;2.06646;0.514358;0.0631668;0
6650.03;2.06616;0.514283;0.0631576;0
6650.84;2.0659;0.514221;0.0631499;0
6651.38;2.06574;0.514179;0.0631448;0
6651.89;2.06558;0.51414;0.06314;0
6651.9;2.06558;0.514139;0.0631399;0
6653.18;2.06518;0.51404;0.0631277;0
6654.14;2.06488;0.513965;0.0631186;0
6654.55;2.06475;0.513934;0.0631148;0
6654.92;2.07365;0.513906;0.0631112;0
6655.32;2.07353;0.513874;0.0631074;0
6656.38;2.0732;0.513793;0.0630974;0
6657.32;2.07291;0.513721;0.0630885;0
6657.6;2.07282;0.513699;0.0630858;0
6658.09;2.07267;0.513661;0.0630812;0
6658.39;2.07257;0.513637;0.0630783;0
6659.54;2.07222;0.513549;0.0630674;0
6659.65;2.07218;0.513541;0.0630664;0
6659.98;2.07208;0.513515;0.0630632;0
6661.72;2.07154;0.513381;0.0630468;0
6662.16;2.0714;0.513347;0.0630426;0
6662.97;2.07115;0.513285;0.063035;0
6663.03;2.07113;0.51328;0.0630344;0
6663.2;2.07108;0.513267;0.0630327;0
6663.29;2.07105;0.51326;0.063032;0
6663.55;2.07097;0.51324;0.0630295;0
6665.03;2.07051;0.513126;0.0630155;0
6665.37;2.0704;0.5131;0.0630122;0
6665.63;2.07032;0.51308;0.0630098;0
6666.86;2.06994;0.512985;0.0629982;0
6669.69;2.06906;0.512768;0.0629715;0
6669.92;2.06899;0.51275;0.0629693;0
6670.69;2.06875;0.512691;0.062962;0
6670.72;2.06874;0.512688;0.0629617;0
6670.8;2.06872;0.512682;0.0629609;0
6672.04;2.06833;0.512587;0.0629492;0
6672.38;2.06823;0.51256;0.062946;0
6673.45;2.0679;0.512478;0.062936;0
6674.29;2.07662;0.512414;0.062928;0
6674.77;2.07648;0.512377;0.0629235;0
6675.84;2.07614;0.512295;0.0629135;0
6679.4;2.07504;0.512022;0.0628799;0
6681.36;2.07443;0.511872;0.0628615;0
6682.22;2.07416;0.511806;0.0628534;0
6684.45;2.07347;0.511635;0.0628324;0
6684.5;2.07345;0.511631;0.0628319;0
6684.56;2.07343;0.511627;0.0628314;0
6684.99;2.0733;0.511594;0.0628273;0
6685.3;2.0732;0.51157;0.0628244;0
6685.89;2.082;0.511525;0.0628189;0
6685.94;2.08198;0.511521;0.0628184;0
6686.3;2.08187;0.511493;0.062815;0
6686.61;2.08177;0.51147;0.0628121;0
6688.16;2.08129;0.511352;0.0627976;0
6689.26;2.08095;0.511268;0.0627873;0
6689.93;2.08074;0.511216;0.0627809;0
6690.32;2.08062;0.511186;0.0627773;0
6690.39;2.0806;0.511181;0.0627766;0
6693.49;2.07963;0.510944;0.0627475;0
6694.62;2.07928;0.510858;0.062737;0
6698.29;2.07814;0.510578;0.0627025;0
6698.79;2.07799;0.51054;0.0626979;0
6698.95;2.07794;0.510528;0.0626964;0
6699.62;2.07773;0.510477;0.0626902;0
6699.85;2.07766;0.51046;0.062688;0
6700.08;2.07759;0.510442;0.0626858;0
6701.07;2.07728;0.510366;0.0626766;0
6702.05;2.07698;0.510291;0.0626674;0
6702.32;2.07689;0.510271;0.0626648;0
6703.76;2.07645;0.510161;0.0626514;0
6704.49;2.07622;0.510106;0.0626446;0
6705.57;2.07589;0.510024;0.0626345;0
6705.83;2.08475;0.510004;0.0626321;0
6705.9;2.08473;0.509999;0.0626314;0
6708.1;2.08405;0.509832;0.0626109;0
6708.84;2.08382;0.509775;0.062604;0
6713.12;2.08249;0.50945;0.062564;0
6713.36;2.08241;0.509432;0.0625618;0
6715.94;2.08161;0.509236;0.0625378;0
6716.23;2.08153;0.509214;0.0625351;0
6717.43;2.08115;0.509123;0.0625239;0
6717.61;2.0811;0.50911;0.0625222;0
6718.46;2.08084;0.509045;0.0625144;0
6720.97;2.08006;0.508855;0.062491;0
6723.6;2.07924;0.508656;0.0624666;0
6724.58;2.07894;0.508582;0.0624574;0
6724.64;2.07892;0.508578;0.0624569;0
6728.61;2.09553;0.508277;0.06242;0
6729.72;2.09518;0.508193;0.0624097;0
6729.89;2.09513;0.508181;0.0624082;0
6730.68;2.09489;0.508121;0.0624008;0
6731.32;2.09469;0.508073;0.0623949;0
6731.4;2.09466;0.508066;0.0623941;0
6731.6;2.0946;0.508052;0.0623923;0
6731.97;2.09448;0.508024;0.0623889;0
6731.99;2.09448;0.508023;0.0623887;0
6733.58;2.09398;0.507902;0.0623739;0
6733.84;2.0939;0.507882;0.0623715;0
6734.57;2.09367;0.507827;0.0623648;0
6734.83;2.09359;0.507808;0.0623624;0
6735.07;2.09352;0.50779;0.0623602;0
6737.55;2.09275;0.507603;0.0623372;0
6738.92;2.09232;0.5075;0.0623245;0
6740.01;2.09198;0.507417;0.0623144;0
6740.11;2.09195;0.50741;0.0623135;0
6743.65;2.09086;0.507144;0.0622808;0
6744.46;2.09061;0.507083;0.0622734;0
6745.65;2.09024;0.506993;0.0622624;0
6746.13;2.09009;0.506957;0.0622579;0
6746.92;2.08984;0.506898;0.0622507;0
6747.7;2.0896;0.506839;0.0622434;0
6748.46;2.08937;0.506782;0.0622364;0
6748.53;2.08935;0.506777;0.0622358;0
6748.79;2.08926;0.506758;0.0622334;0
6748.89;2.08923;0.50675;0.0622324;0
6748.94;2.08922;0.506746;0.062232;0
6751.84;2.08832;0.506529;0.0622053;0
6752.28;2.08818;0.506496;0.0622012;0
6752.6;2.08809;0.506472;0.0621983;0
6755.18;2.08729;0.506278;0.0621745;0
6755.72;2.08712;0.506238;0.0621696;0
6755.91;2.08706;0.506224;0.0621678;0
6756.05;2.08702;0.506213;0.0621665;0
6756.13;2.08699;0.506207;0.0621657;0
6756.68;2.08682;0.506165;0.0621607;0
6757.49;2.08657;0.506105;0.0621532;0
6757.66;2.08652;0.506092;0.0621517;0
6760.06;2.08578;0.505913;0.0621297;0
6761.14;2.08545;0.505831;0.0621197;0
6761.6;2.08531;0.505797;0.0621155;0
6761.96;2.0852;0.505771;0.0621122;0
6762.04;2.08517;0.505765;0.0621115;0
6763.08;2.08485;0.505687;0.0621019;0
6766.09;2.08392;0.505462;0.0620743;0
6767.91;2.08336;0.505326;0.0620576;0
6768.07;2.08331;0.505314;0.0620561;0
6768.58;2.08315;0.505276;0.0620514;0
6769.29;2.08294;0.505223;0.0620449;0
6772.68;2.0819;0.50497;0.0620139;0
6773.04;2.08178;0.504943;0.0620105;0
6773.83;2.08154;0.504884;0.0620033;0
6774.68;2.08128;0.504821;0.0619955;0
6776.4;2.08075;0.504693;0.0619798;0
6776.6;2.08069;0.504678;0.061978;0
6777.43;2.08043;0.504616;0.0619704;0
6777.85;2.08031;0.504585;0.0619666;0
6778.48;2.08011;0.504538;0.0619608;0
6779.06;2.07994;0.504495;0.0619555;0
6779.65;2.07975;0.504451;0.0619501;0
6780.26;2.07957;0.504405;0.0619445;0
6780.37;2.07953;0.504397;0.0619435;0
6780.48;2.0795;0.504389;0.0619425;0
6780.89;2.07937;0.504359;0.0619388;0
6781.85;2.07908;0.504287;0.06193;0
6781.92;2.07906;0.504282;0.0619294;0
6785.59;2.07793;0.504009;0.0618959;0
6785.92;2.07783;0.503985;0.0618929;0
6786.41;2.07768;0.503948;0.0618884;0
6787.26;2.07742;0.503885;0.0618806;0
6787.52;2.07734;0.503866;0.0618783;0
6788.14;2.07715;0.50382;0.0618726;0
6793.45;2.07553;0.503426;0.0618243;0
6794.61;2.07517;0.50334;0.0618137;0
6794.69;2.07515;0.503334;0.061813;0
6794.93;2.07508;0.503317;0.0618108;0
6795.11;2.07502;0.503303;0.0618092;0
6796.42;2.07462;0.503206;0.0617972;0
6796.72;2.07453;0.503184;0.0617945;0
6797.54;2.07428;0.503123;0.0617871;0
6798.16;2.07409;0.503077;0.0617814;0
6799.54;2.07367;0.502975;0.0617688;0
6799.61;2.07365;0.50297;0.0617683;0
6799.83;2.07358;0.502953;0.0617662;0
6800.46;2.07339;0.502907;0.0617606;0
6800.49;2.07338;0.502905;0.0617602;0
6800.59;2.07335;0.502898;0.0617594;0
6800.68;2.07332;0.502891;0.0617585;0
6801.12;2.07319;0.502858;0.0617545;0
6802.24;2.07285;0.502776;0.0617444;0
6803.43;2.07248;0.502687;0.0617335;0
6803.63;2.07242;0.502673;0.0617317;0
6804.04;2.0723;0.502643;0.0617281;0
6805.96;2.07171;0.502501;0.0617106;0
6807.89;2.07113;0.502358;0.0616931;0
6808.77;2.07086;0.502293;0.0616852;0
6809.15;2.07074;0.502265;0.0616817;0
6809.17;2.07074;0.502263;0.0616815;0
6809.23;2.07072;0.502259;0.061681;0
6809.28;2.0707;0.502255;0.0616805;0
6809.6;2.07061;0.502232;0.0616776;0
6809.75;2.07056;0.502221;0.0616763;0
6810.83;2.07023;0.502141;0.0616665;0
6811.03;2.07017;0.502127;0.0616647;0
6811.76;2.06995;0.502073;0.061658;0
6812.23;2.06981;0.502038;0.0616538;0
6812.23;2.06981;0.502038;0.0616538;0
6812.24;2.0698;0.502037;0.0616537;0
6813.34;2.06947;0.501956;0.0616438;0
6813.79;2.06933;0.501923;0.0616397;0
6815.23;2.0689;0.501817;0.0616267;0
6816.59;2.06848;0.501717;0.0616144;0
6817.84;2.0681;0.501625;0.0616031;0
6817.89;2.06809;0.501621;0.0616026;0
6818.18;2.068;0.5016;0.0616;0
6818.37;2.06794;0.501586;0.0615983;0
6821.57;2.06697;0.501351;0.0615694;0
6821.62;2.06696;0.501347;0.061569;0
6821.96;2.06686;0.501322;0.0615659;0
6824.47;2.06609;0.501138;0.0615432;0
6824.8;2.066;0.501114;0.0615403;0
6825.17;2.06588;0.501087;0.061537;0
6826.28;2.06555;0.501005;0.0615269;0
6826.73;2.0742;0.500972;0.0615228;0
6828.51;2.07366;0.500841;0.0615068;0
6829.65;2.07331;0.500758;0.0614966;0
6830.22;2.07314;0.500716;0.0614915;0
6831.28;2.07282;0.500638;0.0614819;0
6834.66;2.07179;0.50039;0.0614515;0
6835.52;2.07153;0.500327;0.0614437;0
6836.2;2.07133;0.500278;0.0614376;0
6836.28;2.0713;0.500272;0.0614369;0
6836.63;2.0712;0.500247;0.0614338;0
6836.87;2.07112;0.500229;0.0614316;0
6836.95;2.0711;0.500223;0.0614309;0
6839.79;2.07024;0.500015;0.0614054;0
6840.28;2.07009;0.499979;0.061401;0
6840.54;2.07001;0.49996;0.0613987;0
6841.79;2.06964;0.49987;0.0613875;0
6844.26;2.06889;0.499689;0.0613653;0
6844.33;2.06887;0.499684;0.0613647;0
6844.39;2.06885;0.499679;0.0613641;0
6844.79;2.06873;0.49965;0.0613606;0
6847.35;2.06795;0.499464;0.0613376;0
6848.26;2.06768;0.499397;0.0613294;0
6848.88;2.06749;0.499351;0.0613239;0
6849.74;2.06723;0.499289;0.0613162;0
6849.74;2.06723;0.499289;0.0613162;0
6850.91;2.06688;0.499204;0.0613058;0
6852.92;2.06627;0.499057;0.0612878;0
6854.09;2.06592;0.498972;0.0612773;0
6856.3;2.06525;0.498811;0.0612575;0
6856.6;2.06516;0.498789;0.0612548;0
6857.23;2.06497;0.498744;0.0612492;0
6857.26;2.06497;0.498742;0.061249;0
6857.96;2.06476;0.498691;0.0612427;0
6861.76;2.06361;0.498415;0.0612088;0
6862.54;2.06338;0.498358;0.0612018;0
6862.64;2.06335;0.498351;0.061201;0
6863.01;2.06323;0.498323;0.0611976;0
6863.17;2.06319;0.498312;0.0611962;0
6863.42;2.06311;0.498294;0.061194;0
6864.96;2.06265;0.498182;0.0611803;0
6865.69;2.06243;0.498129;0.0611737;0
6866.3;2.06225;0.498085;0.0611683;0
6870.2;2.06108;0.497802;0.0611336;0
6870.72;2.06092;0.497765;0.061129;0
6872.06;2.06052;0.497667;0.061117;0
6875.34;2.05954;0.49743;0.0610879;0
6875.78;2.0594;0.497398;0.061084;0
6876.39;2.05922;0.497354;0.0610786;0
6878.97;2.05845;0.497167;0.0610556;0
6880.12;2.0581;0.497084;0.0610454;0
6880.41;2.05802;0.497064;0.0610429;0
6881.29;2.05775;0.497;0.061035;0
6882.28;2.05746;0.496928;0.0610262;0
6884.56;2.05678;0.496764;0.061006;0
6885.03;2.05664;0.49673;0.0610019;0
6886.56;2.05618;0.496619;0.0609883;0
6886.57;2.05618;0.496619;0.0609883;0
6889.35;2.05535;0.496419;0.0609637;0
6893;2.05426;0.496156;0.0609314;0
6893.21;2.0542;0.496141;0.0609296;0
6895.94;2.05338;0.495944;0.0609054;0
6898.13;2.05273;0.495786;0.060886;0
6899.41;2.05235;0.495695;0.0608748;0
6900.1;2.05214;0.495645;0.0608687;0
6900.64;2.05198;0.495606;0.0608639;0
6900.85;2.05192;0.495591;0.060862;0
6901.2;2.05182;0.495566;0.060859;0
6901.27;2.0518;0.495561;0.0608583;0
6901.79;2.05164;0.495524;0.0608538;0
6903.3;2.05119;0.495415;0.0608405;0
6903.3;2.05119;0.495415;0.0608404;0
6904.83;2.05074;0.495305;0.060827;0
6905.1;2.05066;0.495286;0.0608246;0
6905.75;2.05046;0.495239;0.0608189;0
6906.08;2.05037;0.495216;0.060816;0
6907.32;2.05;0.495127;0.0608051;0
6908.79;2.04956;0.495021;0.0607921;0
6909.1;2.04947;0.495;0.0607894;0
6910.1;2.04917;0.494928;0.0607806;0
6911.81;2.04867;0.494805;0.0607655;0
6912.51;2.04846;0.494755;0.0607594;0
6913.86;2.04806;0.494658;0.0607475;0
6914.94;2.04774;0.494581;0.060738;0
6917.64;2.04694;0.494388;0.0607144;0
6917.73;2.04691;0.494382;0.0607136;0
6919.27;2.04646;0.494272;0.0607001;0
6919.51;2.04639;0.494255;0.060698;0
6922.18;2.0456;0.494064;0.0606745;0
6923.38;2.04524;0.493978;0.060664;0
6923.62;2.04517;0.493961;0.0606619;0
6923.65;2.04516;0.493959;0.0606616;0
6923.93;2.04508;0.493939;0.0606592;0
6924.51;2.04491;0.493898;0.0606541;0
6925.4;2.04465;0.493835;0.0606464;0
6925.71;2.04455;0.493812;0.0606436;0
6925.97;2.04448;0.493794;0.0606414;0
6927.02;2.04417;0.493719;0.0606321;0
6927.39;2.06138;0.493692;0.0606289;0
6927.76;2.06127;0.493666;0.0606257;0
6928.69;2.06099;0.493599;0.0606175;0
6929.28;2.06082;0.493558;0.0606124;0
6929.54;2.06074;0.493539;0.0606101;0
6929.79;2.06067;0.493521;0.0606079;0
6931.29;2.06022;0.493415;0.0605948;0
6931.68;2.06011;0.493387;0.0605913;0
6931.72;2.06009;0.493384;0.060591;0
6932.53;2.05985;0.493326;0.0605839;0
6932.68;2.05981;0.493315;0.0605826;0
6932.98;2.05972;0.493295;0.06058;0
6933.08;2.05969;0.493287;0.0605792;0
6933.76;2.05949;0.493239;0.0605732;0
6934.22;2.05935;0.493206;0.0605692;0
6934.66;2.05922;0.493175;0.0605653;0
6935.07;2.0591;0.493146;0.0605618;0
6935.25;2.05904;0.493133;0.0605601;0
6940.02;2.05763;0.492794;0.0605185;0
6940.24;2.05756;0.492778;0.0605166;0
6941.08;2.05732;0.492718;0.0605093;0
6941.52;2.05719;0.492688;0.0605055;0
6942.52;2.05689;0.492617;0.0604968;0
6942.89;2.05678;0.49259;0.0604935;0
6943.41;2.05663;0.492553;0.060489;0
6944.3;2.05636;0.49249;0.0604813;0
6944.51;2.0563;0.492475;0.0604794;0
6944.83;2.05621;0.492453;0.0604766;0
6945.04;2.05614;0.492438;0.0604748;0
6945.07;2.05614;0.492436;0.0604746;0
6946.45;2.05573;0.492338;0.0604626;0
6949.25;2.0549;0.492139;0.0604381;0
6949.5;2.05482;0.492122;0.060436;0
6949.8;2.05474;0.492101;0.0604334;0
6950.58;2.0545;0.492045;0.0604266;0
6950.91;2.07167;0.492022;0.0604238;0
6950.93;2.07166;0.49202;0.0604235;0
6951.23;2.07158;0.491999;0.060421;0
6951.35;2.07154;0.491991;0.0604199;0
6954.28;2.07067;0.491784;0.0603945;0
6956.31;2.07006;0.49164;0.0603769;0
6956.45;2.07002;0.49163;0.0603756;0
6957.06;2.06984;0.491587;0.0603703;0
6957.23;2.06979;0.491575;0.0603689;0
6957.32;2.06976;0.491569;0.0603681;0
6957.55;2.06969;0.491552;0.0603661;0
6958.09;2.06953;0.491515;0.0603614;0
6958.82;2.06932;0.491463;0.0603551;0
6959.07;2.06924;0.491445;0.0603529;0
6959.25;2.06919;0.491432;0.0603513;0
6959.6;2.06908;0.491407;0.0603483;0
6959.75;2.06904;0.491397;0.060347;0
6961.01;2.06867;0.491308;0.0603361;0
6962.78;2.06814;0.491183;0.0603207;0
6964.32;2.06768;0.491075;0.0603074;0
6965.24;2.06741;0.49101;0.0602994;0
6965.52;2.06733;0.49099;0.060297;0
6966.31;2.06709;0.490934;0.0602901;0
6967.86;2.06663;0.490825;0.0602767;0
6968.74;2.06637;0.490763;0.0602691;0
6969.92;2.06602;0.49068;0.0602589;0
6970.3;2.06591;0.490653;0.0602557;0
6971.54;2.06554;0.490566;0.060245;0
6971.92;2.06543;0.490539;0.0602417;0
6972.16;2.06536;0.490522;0.0602395;0
6972.29;2.06532;0.490513;0.0602384;0
6973.88;2.06485;0.490402;0.0602248;0
6974.13;2.06477;0.490384;0.0602226;0
6975.3;2.07303;0.490302;0.0602125;0
6977.67;2.07232;0.490135;0.060192;0
6979.63;2.07174;0.489997;0.0601751;0
6979.7;2.07172;0.489992;0.0601745;0
6980.55;2.07147;0.489933;0.0601672;0
6981;2.07134;0.489901;0.0601633;0
6981.48;2.07119;0.489867;0.0601591;0
6983.53;2.07059;0.489724;0.0601415;0
6984.01;2.07044;0.48969;0.0601374;0
6984.14;2.0704;0.489681;0.0601362;0
6984.86;2.07019;0.48963;0.06013;0
6985.99;2.06986;0.489552;0.0601204;0
6986.72;2.06964;0.4895;0.060114;0
6986.88;2.06959;0.489489;0.0601127;0
6987.79;2.07791;0.489425;0.0601048;0
6988.43;2.07772;0.48938;0.0600993;0
6989.08;2.07753;0.489335;0.0600937;0
6989.24;2.07748;0.489324;0.0600924;0
6989.78;2.07732;0.489286;0.0600877;0
6989.86;2.0773;0.48928;0.0600871;0
6990.13;2.07722;0.489262;0.0600847;0
6990.17;2.0772;0.489258;0.0600843;0
6994.02;2.07606;0.488989;0.0600513;0
6995.3;2.07568;0.4889;0.0600403;0
6997.06;2.07516;0.488777;0.0600252;0
6997.09;2.07515;0.488774;0.0600249;0
6997.18;2.07512;0.488769;0.0600242;0
6997.47;2.07504;0.488748;0.0600217;0
7000.19;2.07423;0.488558;0.0599984;0
7000.35;2.07418;0.488547;0.059997;0
7000.66;2.07409;0.488525;0.0599943;0
7002.49;2.07355;0.488398;0.0599786;0
7002.57;2.07353;0.488392;0.059978;0
7003.07;2.07338;0.488357;0.0599737;0
7003.76;2.07317;0.488309;0.0599678;0
7004.18;2.07305;0.48828;0.0599642;0
7004.36;2.07299;0.488267;0.0599626;0
7005.62;2.07262;0.48818;0.0599519;0
7008.35;2.07182;0.48799;0.0599286;0
7010.78;2.0711;0.48782;0.0599077;0
7012.77;2.07051;0.487682;0.0598908;0
7013.98;2.07015;0.487597;0.0598804;0
7014.35;2.07004;0.487572;0.0598772;0
7015.77;2.06962;0.487473;0.0598651;0
7015.95;2.06957;0.487461;0.0598636;0
7018.24;2.0689;0.487302;0.0598441;0
7018.26;2.06889;0.4873;0.0598439;0
7018.31;2.06887;0.487297;0.0598435;0
7019.64;2.06848;0.487204;0.0598321;0
7020.21;2.06832;0.487165;0.0598273;0
7024.18;2.06715;0.48689;0.0597935;0
7026.02;2.0666;0.486762;0.0597778;0
7026.95;2.06633;0.486697;0.0597699;0
7027.15;2.06627;0.486683;0.0597681;0
7027.4;2.0662;0.486667;0.0597661;0
7027.4;2.0662;0.486666;0.059766;0
7027.44;2.06619;0.486664;0.0597657;0
7027.54;2.06616;0.486657;0.0597649;0
7028.2;2.06596;0.486611;0.0597593;0
7028.98;2.06573;0.486557;0.0597526;0
7029.18;2.06567;0.486543;0.0597509;0
7030.3;2.06535;0.486466;0.0597414;0
7032.67;2.06465;0.486302;0.0597212;0
7033.36;2.06445;0.486254;0.0597154;0
7033.66;2.06436;0.486234;0.0597129;0
7033.86;2.0643;0.48622;0.0597112;0
7034.25;2.06418;0.486192;0.0597078;0
7035.25;2.06389;0.486124;0.0596994;0
7036.22;2.06361;0.486056;0.0596911;0
7036.48;2.06353;0.486038;0.0596889;0
7036.84;2.06343;0.486014;0.0596859;0
7038.33;2.06299;0.485911;0.0596733;0
7040.52;2.06235;0.485759;0.0596547;0
7040.72;2.06229;0.485746;0.059653;0
7041.95;2.06193;0.485661;0.0596426;0
7043.89;2.06136;0.485527;0.0596262;0
7044.9;2.06107;0.485458;0.0596176;0
7045.12;2.061;0.485442;0.0596157;0
7045.77;2.06081;0.485398;0.0596102;0
7047.54;2.06029;0.485276;0.0595953;0
7047.86;2.0602;0.485253;0.0595925;0
7048;2.06016;0.485244;0.0595914;0
7048.52;2.06001;0.485208;0.0595869;0
7050.83;2.05933;0.485049;0.0595674;0
7051.86;2.05903;0.484978;0.0595587;0
7052.54;2.05883;0.484931;0.059553;0
7052.62;2.05881;0.484926;0.0595523;0
7053.99;2.05841;0.484832;0.0595407;0
7054.46;2.05827;0.4848;0.0595368;0
7054.69;2.05821;0.484784;0.0595349;0
7054.86;2.05816;0.484772;0.0595335;0
7055.68;2.05792;0.484716;0.0595265;0
7057.31;2.05744;0.484604;0.0595128;0
7058.03;2.05723;0.484555;0.0595067;0
7059.64;2.05676;0.484444;0.0594931;0
7059.66;2.05676;0.484442;0.0594929;0
7059.86;2.0567;0.484429;0.0594912;0
7063.2;2.05573;0.4842;0.0594631;0
7063.81;2.05555;0.484158;0.059458;0
7064.71;2.06378;0.484096;0.0594504;0
7065.01;2.06369;0.484075;0.0594479;0
7065.27;2.06362;0.484058;0.0594457;0
7066.53;2.06325;0.483972;0.0594351;0
7067.22;2.06305;0.483924;0.0594293;0
7067.46;2.06298;0.483908;0.0594273;0
7068.12;2.06278;0.483863;0.0594218;0
7068.48;2.06268;0.483838;0.0594187;0
7069.33;2.06243;0.48378;0.0594116;0
7069.53;2.06237;0.483766;0.0594099;0
7071.3;2.06186;0.483645;0.059395;0
7073.56;2.0612;0.483491;0.059376;0
7075.95;2.0605;0.483327;0.0593559;0
7076.23;2.06042;0.483308;0.0593537;0
7076.5;2.06034;0.48329;0.0593514;0
7076.56;2.06032;0.483286;0.0593509;0
7080.26;2.05925;0.483033;0.0593199;0
7080.87;2.05907;0.482992;0.0593148;0
7083.48;2.05831;0.482813;0.0592929;0
7084.35;2.05806;0.482755;0.0592856;0
7084.42;2.05804;0.482749;0.059285;0
7084.79;2.05793;0.482724;0.0592819;0
7084.95;2.05788;0.482713;0.0592806;0
7086.9;2.05732;0.48258;0.0592642;0
7087.85;2.05704;0.482516;0.0592563;0
7089.82;2.05647;0.482382;0.0592399;0
7089.84;2.05646;0.48238;0.0592397;0
7089.99;2.05642;0.48237;0.0592384;0
7090.59;2.05625;0.482329;0.0592334;0
7091.21;2.05607;0.482287;0.0592283;0
7093.87;2.0553;0.482107;0.0592061;0
7094.13;2.05522;0.482089;0.0592039;0
7094.29;2.05517;0.482078;0.0592025;0
7094.46;2.05513;0.482067;0.0592012;0
7095.07;2.05495;0.482025;0.059196;0
7096.43;2.05455;0.481932;0.0591847;0
7099.03;2.0538;0.481756;0.059163;0
7101.81;2.053;0.481567;0.0591398;0
7104.47;2.05223;0.481387;0.0591177;0
7104.47;2.05223;0.481387;0.0591177;0
7105.49;2.06882;0.481318;0.0591092;0
7106;2.06867;0.481283;0.059105;0
7106.89;2.06842;0.481223;0.0590976;0
7110.87;2.06726;0.480954;0.0590645;0
7111.1;2.06719;0.480938;0.0590626;0
7111.14;2.06718;0.480935;0.0590623;0
7111.64;2.06703;0.480902;0.0590581;0
7113.82;2.0664;0.480754;0.05904;0
7114.13;2.06631;0.480734;0.0590374;0
7115.54;2.0659;0.480638;0.0590258;0
7116.87;2.06551;0.480548;0.0590147;0
7118.73;2.06498;0.480423;0.0589993;0
7120.25;2.06453;0.48032;0.0589867;0
7120.39;2.06449;0.480311;0.0589855;0
7120.84;2.06436;0.480281;0.0589818;0
7121.77;2.06409;0.480218;0.0589741;0
7121.97;2.06404;0.480204;0.0589725;0
7122.23;2.06396;0.480187;0.0589703;0
7123.4;2.06362;0.480108;0.0589606;0
7123.66;2.06355;0.48009;0.0589585;0
7123.83;2.0635;0.480079;0.0589571;0
7124.73;2.06324;0.480018;0.0589496;0
7124.98;2.06316;0.480001;0.0589475;0
7125.13;2.06312;0.479992;0.0589463;0
7126.72;2.06266;0.479884;0.0589331;0
7127.26;2.0625;0.479848;0.0589287;0
7127.6;2.06241;0.479825;0.0589259;0
7128.35;2.06219;0.479774;0.0589197;0
7128.83;2.06205;0.479742;0.0589157;0
7131.58;2.06125;0.479557;0.058893;0
7133.38;2.06073;0.479436;0.0588781;0
7133.83;2.0606;0.479406;0.0588744;0
7136.51;2.05983;0.479226;0.0588523;0
7136.98;2.0597;0.479194;0.0588484;0
7136.98;2.05969;0.479194;0.0588484;0
7139.27;2.05903;0.47904;0.0588295;0
7139.92;2.05885;0.478997;0.0588242;0
7142.76;2.05803;0.478807;0.0588008;0
7142.79;2.05802;0.478805;0.0588006;0
7145.14;2.05734;0.478647;0.0587813;0
7145.67;2.05719;0.478611;0.0587768;0
7145.68;2.05719;0.478611;0.0587768;0
7145.76;2.05716;0.478605;0.0587761;0
7145.79;2.05716;0.478604;0.0587759;0
7146.57;2.05693;0.478551;0.0587694;0
7147.59;2.05664;0.478483;0.0587611;0
7148.33;2.05642;0.478433;0.058755;0
7149.21;2.05617;0.478374;0.0587477;0
7149.26;2.05616;0.478371;0.0587474;0
7151.84;2.05541;0.478199;0.0587261;0
7152.59;2.0552;0.478149;0.05872;0
7152.71;2.05516;0.47814;0.058719;0
7152.74;2.05516;0.478139;0.0587188;0
7154.08;2.05477;0.478049;0.0587078;0
7156.61;2.05404;0.47788;0.058687;0
7156.74;2.05401;0.477871;0.0586859;0
7158.33;2.05355;0.477765;0.0586729;0
7159.46;2.05323;0.47769;0.0586637;0
7161.36;2.05268;0.477563;0.0586481;0
